subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ_016,yunda,2026-06-01,16:26:07.112000,2214706568,451112,0.92554,0.16675,0.55249,-1.908,2.412,-1.389,1.01172,-0.15039,0.01953,-0.771,0.969,0.244,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:07.312000,2214706768,451312,0.93286,0.18799,0.54517,1.733,1.595,-1.191,1.02026,-0.13037,0.02051,-0.023,2.023,0.618,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:07.512000,2214706968,451512,0.92773,0.17358,0.55371,-0.725,0.878,-0.244,1.01538,-0.14185,0.02612,-0.519,0.58,0.824,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:07.712000,2214707168,451712,0.93628,0.18237,0.55078,1.748,2.031,-0.046,1.02246,-0.13184,0.02759,-1.321,0.962,-0.153,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:07.912000,2214707368,450912,0.92651,0.1814,0.53711,1.557,2.511,-0.725,1.02197,-0.13599,0.02148,-1.061,1.527,-0.374,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:08.112000,2214707568,452112,0.93091,0.17676,0.55615,1.443,2.641,-0.298,1.02368,-0.13892,0.02393,-1.084,0.771,0.099,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:08.312000,2214707768,452312,0.92285,0.17969,0.5625,-0.802,2.763,-0.496,1.0166,-0.14087,0.03491,-2.145,1.374,1.038,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:08.512000,2214707968,452512,0.92944,0.1665,0.55713,0.565,2.237,-0.252,1.02075,-0.13354,0.02759,-0.924,0.725,0.115,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:08.712000,2214708168,452712,0.92627,0.17725,0.56226,0.809,2.115,-1.115,1.01733,-0.14673,0.03662,-2.237,2.771,0.695,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:08.912000,2214708368,451912,0.93286,0.17578,0.56201,-2.328,2.519,-0.985,1.02417,-0.14648,0.0354,-2.58,0.42,1.244,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:09.112000,2214708568,453112,0.92285,0.17334,0.57153,1.42,1.87,-1.13,1.01855,-0.125,0.03564,-0.305,0.313,1.115,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:09.312000,2214708768,453312,0.9231,0.16772,0.57935,-0.397,0.412,-0.336,1.01514,-0.14307,0.03613,-0.176,-0.435,0.809,ergonomis
